loan_amnt,term,int_rate,installment,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,fico_score,month_of_year,ratio_loan_amnt_annual_inc,ratio_open_acc_total_acc,month_since_earliest_cr_line,ratio_pub_rec_month_since_earliest_cr_line,ratio_pub_rec_bankruptcies_month_since_earliest_cr_line,ratio_pub_rec_bankruptcies_pub_rec,charged_off
5000.0,36.0,12.12,166.36,7.0,8.0,1.0,35000.0,2.0,0.0,26.33,13.0,0.0,6095.0,21.5,18.0,1.0,0.0,0.0,0.0,707.0,1.0,0.1428571428571428,0.7222222222222222,284.0,0.0,0.0,-1.0,0
20394.3671875,60.0,15.8,493.7867370605469,12.0,10.0,0.0,774481.9375,2.0,3.0,2.847002716064452,10.0,0.0,720681.5625,251.2294921875,23.0,1.0,0.0,1.0,0.0,712.0,1.0,0.026332902908325184,0.43478260437647503,151.0,0.0,0.0,-1.0,0
10160.8544921875,36.0,8.9,322.63756469726565,4.0,5.0,0.0,2552460.5,1.0,5.0,39.254716033935544,8.0,0.0,220800.375,81.53155517578125,15.0,1.0,0.0,9.0,0.0,717.0,1.0,0.003980809380764894,0.5333333519788888,140.0,0.0,0.0,-1.0,0
1989.9306640625,36.0,16.29,70.24549804687501,13.0,7.0,1.0,822847.75,2.0,1.0,56.63109466552734,14.0,0.0,414128.09375,51.58588485717773,26.0,1.0,0.0,12.0,0.0,682.0,1.0,0.0024183612253706466,0.5384615705563471,127.0,0.0,0.0,-1.0,0
30485.1640625,36.0,15.8,1068.7602880859374,12.0,0.0,1.0,505359.1875,2.0,5.0,175.0990008544922,14.0,0.0,385989.96875,57.891814422607425,38.0,1.0,0.0,14.0,0.0,662.0,1.0,0.060323743259205476,0.3684210379918416,138.0,0.0,0.0,-1.0,0
4353.427734375,36.0,12.12,144.84562499999998,7.0,9.0,1.0,824021.25,0.0,0.0,48.61402236938476,14.0,0.0,286325.625,271.0608184814453,34.0,1.0,0.0,4.0,0.0,692.0,1.0,0.00528316696484879,0.41176470237619733,165.0,0.0,0.0,-1.0,0
14116.9794921875,36.0,11.14,463.1095495605469,6.0,9.0,2.0,1897964.375,2.0,3.0,149.62585205078125,11.0,0.0,855957.625,28.223735809326172,42.0,0.0,0.0,8.0,0.0,722.0,1.0,0.007437955512516692,0.2619047833652031,171.0,0.0,0.0,-1.0,1
9210.2197265625,36.0,17.77,331.9104858398438,15.0,10.0,0.0,1060353.625,2.0,1.0,160.12253662109376,13.0,0.0,575011.75,71.93544006347656,46.0,0.0,0.0,12.0,0.0,687.0,1.0,0.008685984200923424,0.28260869856150644,160.0,0.0,0.0,-1.0,0
22061.783203125,60.0,8.9,456.89349853515625,4.0,0.0,0.0,139967.046875,2.0,0.0,110.5466098022461,12.0,0.0,201937.5,138.9766815185547,16.0,1.0,0.0,2.0,0.0,717.0,1.0,0.15762126475168364,0.7499999966886308,148.0,0.0,0.0,-1.0,0
11100.0,36.0,14.33,381.16,10.0,10.0,0.0,61000.0,2.0,0.0,29.44,8.0,0.0,35349.0,101.0,19.0,1.0,0.0,4.0,0.0,702.0,1.0,0.1819672131147541,0.4210526315789473,233.0,0.0,0.0,-1.0,1
15200.0,36.0,15.8,532.89,12.0,4.0,0.0,47840.0,1.0,0.0,19.58,6.0,0.0,19307.0,93.7,11.0,1.0,0.0,0.0,0.0,662.0,1.0,0.3177257525083612,0.5454545454545454,276.0,0.0,0.0,-1.0,0
6792.98681640625,36.0,18.75,248.14606689453126,17.0,8.0,0.0,906770.125,2.0,1.0,55.87966064453125,7.0,1.0,609.67236328125,59.34360733032227,19.0,1.0,0.0,1.0,1.0,677.0,1.0,0.007491418336118896,0.3684210308960506,169.0,0.0059171597633136,0.0059171597633136,1.0,0
32000.0,36.0,13.11,1079.91,8.0,10.0,1.0,205000.0,2.0,0.0,12.22,10.0,0.0,20256.0,84.4,24.0,1.0,0.0,2.0,0.0,712.0,2.0,0.1560975609756097,0.4166666666666667,177.0,0.0,0.0,-1.0,0
7000.0,36.0,15.8,245.41,12.0,6.0,1.0,107000.0,0.0,0.0,13.47,29.0,0.0,5802.0,67.5,43.0,0.0,0.0,2.0,0.0,662.0,2.0,0.0654205607476635,0.6744186046511628,152.0,0.0,0.0,-1.0,0
10000.0,36.0,14.33,343.39,10.0,4.0,1.0,40000.0,0.0,0.0,26.94,8.0,0.0,12096.0,72.4,13.0,1.0,0.0,0.0,0.0,687.0,2.0,0.25,0.6153846153846154,68.0,0.0,0.0,-1.0,0
11339.7021484375,36.0,10.16,366.7507165527344,5.0,10.0,0.0,278813.21875,2.0,0.0,12.665543518066407,6.0,0.0,23139.505859375,81.061376953125,9.0,1.0,0.0,2.0,0.0,727.0,2.0,0.04067133903503417,0.6666666666666666,141.0,0.0,0.0,-1.0,0
23545.13671875,36.0,10.16,761.5010595703125,5.0,10.0,0.0,2854881.5,2.0,5.0,180.2565283203125,13.0,0.0,578268.6875,129.05726776123046,33.0,0.0,0.0,1.0,0.0,712.0,2.0,0.008247320207894981,0.39393942106154656,364.0,0.0,0.0,-1.0,0
18000.0,60.0,14.33,421.92,10.0,1.0,0.0,100000.0,2.0,0.0,12.73,8.0,0.0,5114.0,78.7,17.0,1.0,0.0,3.0,0.0,687.0,2.0,0.18,0.4705882352941176,160.0,0.0,0.0,-1.0,0
15000.0,60.0,15.8,363.18,12.0,2.0,0.0,54000.0,2.0,0.0,17.93,17.0,0.0,11971.0,57.0,20.0,1.0,0.0,1.0,0.0,682.0,2.0,0.2777777777777778,0.85,111.0,0.0,0.0,-1.0,0
16000.0,60.0,22.95,450.59,25.0,0.0,0.0,120000.0,2.0,5.0,25.44,12.0,0.0,8827.0,51.3,31.0,1.0,0.0,1.0,0.0,712.0,2.0,0.1333333333333333,0.3870967741935484,123.0,0.0,0.0,-1.0,0
11320.3125,36.0,19.05,415.244169921875,18.0,7.0,1.0,581451.5,0.0,12.0,74.93964050292969,13.0,0.0,308973.53125,3.8146972514141453e-07,18.0,1.0,0.0,4.0,0.0,702.0,2.0,0.019469061299510565,0.7222221834318978,212.0,0.0,0.0,-1.0,0
12000.0,36.0,18.49,436.79,16.0,10.0,0.0,48000.0,0.0,0.0,18.93,10.0,0.0,3857.0,71.4,21.0,0.0,0.0,3.0,0.0,672.0,2.0,0.25,0.4761904761904761,167.0,0.0,0.0,-1.0,1
10000.0,36.0,17.27,357.88,14.0,10.0,1.0,34000.0,2.0,4.0,13.98,10.0,0.0,11249.0,46.9,26.0,0.0,0.0,0.0,0.0,687.0,2.0,0.2941176470588235,0.3846153846153846,130.0,0.0,0.0,-1.0,0
35000.0,36.0,12.12,1164.51,7.0,2.0,0.0,138000.0,2.0,0.0,14.68,7.0,0.0,45965.0,75.7,20.0,1.0,0.0,6.0,0.0,727.0,2.0,0.2536231884057971,0.35,269.0,0.0,0.0,-1.0,0
14072.876953125,36.0,6.03,428.3132263183594,0.0,0.0,1.0,317784.28125,1.0,4.0,61.90563156127929,12.0,0.0,243976.890625,72.09564971923828,17.0,1.0,0.0,2.0,0.0,752.0,2.0,0.04428436160087584,0.7058823449271066,129.0,0.0,0.0,-1.0,0
17911.951171875,36.0,6.03,545.1568969726562,0.0,8.0,0.0,1203909.0,2.0,0.0,30.515564422607422,20.0,0.0,232339.515625,49.70426597595215,57.0,1.0,0.0,3.0,0.0,752.0,2.0,0.014878167708714779,0.35087718099963905,262.0,0.0,0.0,-1.0,0
20757.138671875,60.0,8.9,429.8746606445313,4.0,9.0,0.0,688948.3125,1.0,0.0,32.06698501586914,16.0,0.0,212492.421875,50.288357162475585,41.0,1.0,0.0,6.0,0.0,727.0,2.0,0.030128735303878773,0.39024388080551503,384.0,0.0,0.0,-1.0,0
25913.51171875,36.0,10.16,838.0995068359375,5.0,0.0,0.0,1124740.75,2.0,3.0,17.20838752746582,12.0,0.0,693421.5625,24.555051803588867,34.0,1.0,0.0,8.0,0.0,692.0,2.0,0.023039542839058402,0.3529411834828993,180.0,0.0,0.0,-1.0,0
25885.873046875,60.0,11.14,564.6319604492187,6.0,0.0,0.0,2520147.5,2.0,0.0,53.556004180908204,20.0,0.0,13245.1533203125,159.71163787841797,33.0,1.0,0.0,8.0,0.0,737.0,2.0,0.010271566755631345,0.6060606131428166,205.0,0.0,0.0,-1.0,0
38307.5546875,36.0,15.8,1343.000439453125,12.0,10.0,0.0,2367996.75,2.0,2.0,110.25830017089844,17.0,0.0,390329.75,150.91177520751953,38.0,0.0,0.0,9.0,0.0,702.0,2.0,0.016177199184894575,0.4473684014696063,122.0,0.0,0.0,-1.0,1
6350.0,36.0,18.75,231.97,17.0,2.0,1.0,41000.0,0.0,9.0,24.73,9.0,0.0,19851.0,75.2,16.0,0.0,0.0,0.0,0.0,672.0,2.0,0.1548780487804878,0.5625,125.0,0.0,0.0,-1.0,1
15000.0,60.0,12.12,334.58,7.0,10.0,2.0,81000.0,2.0,0.0,13.81,11.0,0.0,17432.0,48.6,23.0,1.0,0.0,3.0,0.0,702.0,2.0,0.1851851851851851,0.4782608695652174,161.0,0.0,0.0,-1.0,0
4955.6904296875,36.0,14.09,169.59080322265626,9.0,5.0,2.0,37204.51171875,2.0,4.0,30.52195671081543,13.0,0.0,206407.046875,135.81223754882814,16.0,1.0,0.0,3.0,0.0,692.0,2.0,0.13320132791996003,0.812500019868215,172.0,0.0,0.0,-1.0,0
9801.2666015625,36.0,15.31,341.2530615234375,11.0,6.0,1.0,320989.5625,1.0,0.0,51.93146591186523,7.0,0.0,71424.109375,68.5777084350586,14.0,1.0,0.0,5.0,0.0,672.0,2.0,0.030534536957740777,0.4999999933772617,129.0,0.0,0.0,-1.0,0
6958.46728515625,36.0,15.8,243.95254333496095,12.0,8.0,0.0,1520229.0,2.0,3.0,123.32005981445312,6.0,0.0,140315.6875,76.75005493164062,18.0,1.0,0.0,5.0,0.0,672.0,2.0,0.004577245610825495,0.33333332339922583,144.0,0.0,0.0,-1.0,0
31566.03515625,36.0,11.14,1035.5282666015626,6.0,10.0,0.0,2039742.125,2.0,4.0,126.46015014648438,12.0,0.0,961792.8125,224.32029418945314,25.0,0.0,0.0,5.0,0.0,717.0,2.0,0.015475492211098368,0.47999997933705646,364.0,0.0,0.0,-1.0,0
11397.751953125,36.0,13.11,384.6378698730469,8.0,3.0,1.0,3426996.5,0.0,1.0,64.58915496826172,15.0,0.0,413275.03125,52.55601043701172,36.0,1.0,0.0,8.0,0.0,697.0,2.0,0.003325873613357566,0.416666645895351,170.0,0.0,0.0,-1.0,0
15209.619140625,60.0,17.27,380.2099291992188,14.0,1.0,0.0,272682.3125,2.0,4.0,58.314402923583984,13.0,0.0,106907.109375,88.8812484741211,35.0,1.0,0.0,2.0,0.0,707.0,2.0,0.05577777705940545,0.3714285770366932,258.0,0.0,0.0,-1.0,0
10602.7353515625,36.0,11.14,347.82427368164065,6.0,0.0,1.0,194720.125,0.0,0.0,36.053536071777344,16.0,0.0,52705.9765625,52.142181396484375,40.0,1.0,0.0,7.0,0.0,687.0,2.0,0.0544511517882347,0.40000002299036297,152.0,0.0,0.0,-1.0,0
8616.57421875,36.0,18.49,313.6327648925781,16.0,0.0,1.0,1144004.75,0.0,0.0,21.088168716430665,5.0,0.0,264702.3125,137.653564453125,22.0,0.0,0.0,4.0,0.0,672.0,2.0,0.007531941277640203,0.22727274752798526,154.0,0.0,0.0,-1.0,1
24906.3046875,60.0,21.49,680.6824353027343,22.0,4.0,1.0,1645070.125,2.0,1.0,153.23241088867186,16.0,0.0,872.75,85.02174301147461,43.0,1.0,0.0,7.0,0.0,692.0,3.0,0.015139964146491769,0.372093036290138,229.0,0.0,0.0,-1.0,0
22547.939453125,36.0,20.49,843.604384765625,20.0,9.0,0.0,1139297.5,2.0,5.0,10.393234100341797,13.0,0.0,175836.390625,152.13453521728516,34.0,1.0,0.0,14.0,0.0,662.0,3.0,0.01979109883308411,0.38235295332711317,348.0,0.0,0.0,-1.0,0
6968.46142578125,36.0,8.9,221.26953857421876,4.0,7.0,0.0,2966213.0,0.0,1.0,134.9914288330078,11.0,0.0,48826.1484375,211.65216369628905,27.0,0.0,0.0,2.0,0.0,777.0,3.0,0.0023492714762687744,0.4074073791503906,86.0,0.0,0.0,-1.0,0
16300.44921875,36.0,10.16,527.1920947265625,5.0,10.0,0.0,2270476.0,1.0,3.0,251.91275939941406,13.0,0.0,388941.125,125.43484802246094,32.0,0.0,0.0,4.0,0.0,687.0,3.0,0.0071793049573898315,0.40624999298768877,193.0,0.0,0.0,-1.0,0
3737.452392578125,36.0,14.33,128.33707763671876,10.0,7.0,0.0,3975434.5,1.0,2.0,69.13419494628906,16.0,0.0,337586.625,28.96145668029785,34.0,0.0,0.0,3.0,0.0,697.0,3.0,0.0009401418268680586,0.4705882300348842,281.0,0.0,0.0,-1.0,0
20000.0,36.0,18.49,727.98,16.0,5.0,0.0,68000.0,2.0,2.0,16.72,10.0,0.0,3210.0,47.9,26.0,1.0,0.0,4.0,0.0,697.0,3.0,0.2941176470588235,0.3846153846153846,273.0,0.0,0.0,-1.0,0
4105.2197265625,36.0,18.49,149.42497680664061,16.0,5.0,1.0,1024239.4375,0.0,0.0,18.80471435546875,11.0,0.0,580709.875,58.64487609863281,21.0,1.0,0.0,2.0,0.0,697.0,3.0,0.004008071530948926,0.5238095760345459,113.0,0.0,0.0,-1.0,0
10327.072265625,36.0,15.8,362.0503186035156,12.0,10.0,0.0,3056763.0,1.0,2.0,166.43988891601563,9.0,0.0,199039.515625,129.7412902832031,27.0,0.0,0.0,6.0,0.0,702.0,3.0,0.003378443179591961,0.3333333298271777,262.0,0.0,0.0,-1.0,1
15975.630859375,60.0,21.98,441.048359375,23.0,10.0,0.0,541361.9375,2.0,1.0,43.49344177246094,9.0,0.0,462647.65625,40.692236328125006,26.0,1.0,0.0,9.0,0.0,677.0,3.0,0.029510087966918952,0.3461538553237915,76.0,0.0,0.0,-1.0,0
8000.0,36.0,12.12,266.18,7.0,10.0,0.0,60000.0,0.0,0.0,23.84,11.0,0.0,23057.0,81.8,14.0,1.0,0.0,1.0,0.0,707.0,3.0,0.1333333333333333,0.7857142857142857,147.0,0.0,0.0,-1.0,0
12157.708984375,36.0,11.14,398.8354174804688,6.0,1.0,0.0,366399.625,0.0,0.0,33.683361587524416,7.0,0.0,254611.34375,73.8136215209961,19.0,0.0,0.0,1.0,0.0,702.0,3.0,0.03318153553538844,0.36842104196548464,137.0,0.0,0.0,-1.0,0
8000.0,36.0,18.49,291.19,16.0,10.0,0.0,50000.0,2.0,5.0,2.87,10.0,1.0,2991.0,20.1,13.0,0.0,0.0,0.0,1.0,702.0,3.0,0.16,0.7692307692307693,148.0,0.0067567567567567,0.0067567567567567,1.0,0
9902.4130859375,36.0,8.9,314.43126586914065,4.0,0.0,0.0,1059804.875,2.0,4.0,126.85357238769531,15.0,2.0,279170.71875,151.80873413085936,31.0,1.0,0.0,12.0,0.0,712.0,3.0,0.009343616912762254,0.5000000033113692,281.0,0.0071174377224199,0.0,0.0,0
17700.0,36.0,7.9,553.84,3.0,5.0,0.0,102000.0,1.0,4.0,13.79,7.0,0.0,24967.0,57.3,34.0,0.0,0.0,3.0,0.0,727.0,3.0,0.1735294117647058,0.2058823529411764,233.0,0.0,0.0,-1.0,0
22892.21484375,36.0,8.9,726.89640625,4.0,2.0,0.0,144412.328125,2.0,0.0,27.55133964538574,16.0,0.0,194131.5625,36.56007995605469,43.0,1.0,0.0,2.0,0.0,692.0,3.0,0.15851980422512954,0.3720930077527698,257.0,0.0,0.0,-1.0,0
8725.0,36.0,18.49,317.58,16.0,3.0,1.0,25000.0,0.0,0.0,25.46,10.0,0.0,13607.0,67.4,29.0,1.0,0.0,0.0,0.0,682.0,3.0,0.349,0.3448275862068966,313.0,0.0,0.0,-1.0,1
19125.0,36.0,21.0,720.54,21.0,1.0,1.0,60600.0,2.0,1.0,6.71,14.0,0.0,9136.0,44.6,19.0,1.0,0.0,1.0,0.0,727.0,3.0,0.3155940594059406,0.7368421052631579,67.0,0.0,0.0,-1.0,0
15075.0,60.0,17.27,376.85,14.0,10.0,1.0,68988.0,2.0,8.0,13.65,13.0,0.0,9383.0,35.7,22.0,1.0,0.0,2.0,0.0,707.0,3.0,0.2185162636980344,0.5909090909090909,184.0,0.0,0.0,-1.0,0
3737.475830078125,36.0,11.14,122.6084375,6.0,8.0,0.0,687763.3125,0.0,3.0,27.64066955566406,12.0,0.0,395476.5,109.96523971557617,25.0,1.0,0.0,15.0,0.0,722.0,3.0,0.00543424729506168,0.47999998927116394,157.0,0.0,0.0,-1.0,0
18775.0,36.0,16.29,662.77,13.0,2.0,1.0,70000.0,2.0,4.0,6.83,21.0,0.0,15536.0,68.1,50.0,1.0,0.0,0.0,0.0,677.0,3.0,0.2682142857142857,0.42,214.0,0.0,0.0,-1.0,1
20000.0,36.0,12.12,665.44,7.0,8.0,0.0,60000.0,2.0,8.0,13.08,9.0,0.0,7876.0,29.2,20.0,0.0,0.0,2.0,0.0,712.0,3.0,0.3333333333333333,0.45,124.0,0.0,0.0,-1.0,0
30000.0,36.0,16.29,1059.02,13.0,10.0,0.0,70000.0,2.0,0.0,22.03,17.0,0.0,16558.0,63.2,42.0,1.0,0.0,3.0,0.0,667.0,3.0,0.4285714285714285,0.4047619047619047,179.0,0.0,0.0,-1.0,1
7602.54248046875,60.0,17.27,190.04826782226564,14.0,1.0,1.0,1185100.0,2.0,1.0,167.48842224121094,14.0,0.0,285755.65625,103.56779174804687,18.0,1.0,0.0,10.0,0.0,677.0,3.0,0.0064151093562443695,0.777777784400516,132.0,0.0,0.0,-1.0,1
10157.5166015625,36.0,11.14,333.2187976074219,6.0,6.0,0.0,2460082.75,2.0,4.0,49.060234756469725,14.0,0.0,342627.625,50.16969375610351,32.0,1.0,0.0,13.0,0.0,722.0,3.0,0.00412889378411424,0.43749998902019693,339.0,0.0,0.0,-1.0,0
14912.025390625,36.0,6.03,453.8530004882813,0.0,1.0,0.0,1080879.375,2.0,4.0,45.97157707214355,14.0,0.0,63222.6171875,151.1348846435547,26.0,1.0,0.0,4.0,0.0,767.0,3.0,0.013796202567490576,0.5384615384615384,255.0,0.0,0.0,-1.0,0
15318.1044921875,36.0,16.29,540.736220703125,13.0,10.0,0.0,1587056.25,1.0,3.0,175.41153686523438,15.0,0.0,497046.0625,87.19877014160156,45.0,0.0,0.0,3.0,0.0,662.0,3.0,0.009651896357536327,0.33333332972093055,246.0,0.0,0.0,-1.0,0
3179.71142578125,36.0,15.8,111.47550048828126,12.0,6.0,1.0,305843.5625,2.0,0.0,3.030138778686524,2.0,0.0,97624.84375,69.7440803527832,8.0,0.0,0.0,0.0,0.0,727.0,3.0,0.010396525263786316,0.24999998013178504,179.0,0.0,0.0,-1.0,0
3485.441650390625,36.0,12.12,115.96632476806641,7.0,8.0,1.0,1407190.5,0.0,4.0,51.92743209838867,10.0,0.0,152492.75,54.834033203125,28.0,1.0,0.0,0.0,0.0,692.0,3.0,0.002476882826198193,0.34482757834827193,105.0,0.0,0.0,-1.0,0
3519.96630859375,36.0,23.63,137.41521942138672,27.0,0.0,1.0,111378.2265625,0.0,10.0,9.765523262023926,3.0,0.0,33108.875,102.16607208251953,5.0,1.0,0.0,0.0,0.0,662.0,3.0,0.03160371755560236,0.6000000238418579,41.0,0.0,0.0,-1.0,1
12888.244140625,60.0,15.31,308.71097900390623,11.0,2.0,0.0,2511498.0,2.0,2.0,188.44873901367188,11.0,0.0,305943.84375,39.41131362915039,20.0,1.0,0.0,14.0,0.0,692.0,3.0,0.00513170531817847,0.5499999990334382,174.0,0.0,0.0,-1.0,1
22207.5703125,36.0,6.03,675.8956665039062,0.0,10.0,0.0,4295076.5,2.0,0.0,250.85823608398437,16.0,0.0,312285.6875,0.0,34.0,1.0,0.0,6.0,0.0,742.0,3.0,0.0051704736053943615,0.441176465484831,299.0,0.0,0.0,-1.0,0
17245.4140625,36.0,14.33,592.175029296875,10.0,1.0,0.0,441705.34375,2.0,0.0,56.69156890869141,19.0,0.0,223098.875,72.29329376220703,59.0,1.0,0.0,2.0,0.0,692.0,3.0,0.03904278675715123,0.3220339112811618,175.0,0.0,0.0,-1.0,0
35000.0,60.0,21.98,966.27,23.0,7.0,0.0,89000.0,2.0,0.0,11.7,13.0,0.0,12597.0,68.1,26.0,0.0,0.0,1.0,0.0,672.0,3.0,0.3932584269662921,0.5,197.0,0.0,0.0,-1.0,1
26225.076171875,36.0,8.9,832.7247094726563,4.0,7.0,1.0,2374890.75,1.0,2.0,22.288433151245115,10.0,0.0,408764.96875,139.93593139648436,16.0,0.0,0.0,9.0,0.0,722.0,3.0,0.011042647715149012,0.625,170.0,0.0,0.0,-1.0,0
12000.0,36.0,17.27,429.45,14.0,5.0,0.0,45000.0,0.0,4.0,8.16,7.0,0.0,9637.0,59.9,14.0,1.0,0.0,3.0,0.0,682.0,3.0,0.2666666666666666,0.5,262.0,0.0,0.0,-1.0,0
20137.876953125,60.0,19.05,522.9421630859375,18.0,9.0,0.0,3000495.5,2.0,0.0,42.170689544677735,13.0,0.0,797062.375,106.51701354980469,25.0,1.0,0.0,8.0,0.0,712.0,4.0,0.006711499846499824,0.5199999917637218,267.0,0.0,0.0,-1.0,0
20675.734375,60.0,17.27,516.8518762207032,14.0,5.0,0.0,2625990.25,2.0,3.0,123.0795962524414,12.0,0.0,291115.0,135.03590545654296,35.0,1.0,0.0,17.0,0.0,682.0,4.0,0.007873504763782596,0.3428571462631226,215.0,0.0,0.0,-1.0,0
11583.955078125,36.0,12.12,385.41705322265625,7.0,1.0,1.0,3782234.0,0.0,3.0,39.283988342285156,14.0,0.0,397268.40625,113.72208251953126,36.0,1.0,0.0,11.0,0.0,692.0,4.0,0.003062721641264171,0.3888888955116272,235.0,0.0,0.0,-1.0,0
12070.5244140625,36.0,11.14,395.9752978515625,6.0,2.0,2.0,20485.34765625,0.0,4.0,21.79066276550293,6.0,0.0,20862.505859375,37.24629669189453,7.0,1.0,0.0,0.0,0.0,702.0,4.0,0.5892272724045647,0.8571428571428571,53.0,0.0,0.0,-1.0,0
7301.837890625,36.0,10.16,236.15737487792967,5.0,10.0,0.0,2957636.0,2.0,1.0,212.70769165039061,15.0,0.0,326322.15625,15.155227661132812,34.0,1.0,0.0,1.0,0.0,667.0,4.0,0.0024688152472177594,0.44117649112428936,232.0,0.0,0.0,-1.0,0
20515.830078125,60.0,8.9,424.8772338867187,4.0,10.0,0.0,2124658.0,1.0,2.0,11.568417510986329,13.0,0.0,362542.90625,99.92583465576172,25.0,1.0,0.0,10.0,0.0,722.0,4.0,0.009656061879597694,0.519999987549252,178.0,0.0,0.0,-1.0,0
26156.958984375,36.0,10.16,845.973056640625,5.0,10.0,0.0,3224927.75,2.0,4.0,103.97102264404296,10.0,0.0,184850.203125,1.7908523559570284,37.0,0.0,0.0,2.0,0.0,712.0,4.0,0.008110871315002433,0.27027025117593645,367.0,0.0,0.0,-1.0,0
2500.0,36.0,19.72,92.56,19.0,0.0,0.0,97000.0,1.0,7.0,22.49,14.0,0.0,30264.0,88.8,37.0,1.0,0.0,6.0,0.0,662.0,4.0,0.0257731958762886,0.3783783783783784,172.0,0.0,0.0,-1.0,0
8746.564453125,36.0,6.62,268.5522619628906,1.0,10.0,2.0,115560.2421875,2.0,0.0,83.61949310302734,4.0,0.0,162466.671875,6.511153411865237,17.0,1.0,0.0,3.0,0.0,752.0,4.0,0.07568836808204649,0.23529412258755072,196.0,0.0,0.0,-1.0,0
15978.9384765625,36.0,10.16,516.7937817382813,5.0,5.0,0.0,1841369.0,0.0,3.0,78.33699279785156,12.0,0.0,685940.25,46.8870491027832,39.0,1.0,0.0,5.0,0.0,732.0,4.0,0.008677754199299781,0.30769232511520384,242.0,0.0,0.0,-1.0,0
24193.826171875,36.0,10.16,782.4810913085937,5.0,10.0,0.0,763615.125,1.0,1.0,94.4157699584961,10.0,0.0,203654.3125,159.38015594482422,31.0,1.0,0.0,4.0,0.0,682.0,4.0,0.03168327114161315,0.33333333668320675,207.0,0.0,0.0,-1.0,1
10000.0,36.0,13.11,337.47,8.0,9.0,2.0,80000.0,0.0,0.0,18.12,16.0,0.0,34752.0,57.4,23.0,0.0,0.0,2.0,0.0,677.0,4.0,0.125,0.6956521739130435,105.0,0.0,0.0,-1.0,0
6000.0,36.0,15.31,208.91,11.0,8.0,0.0,85000.0,0.0,0.0,24.46,25.0,0.0,15612.0,56.4,34.0,1.0,0.0,1.0,0.0,687.0,4.0,0.0705882352941176,0.7352941176470589,173.0,0.0,0.0,-1.0,0
5425.28076171875,36.0,12.12,180.50792785644532,7.0,8.0,1.0,318706.65625,0.0,0.0,18.167182807922366,6.0,0.0,6585.78076171875,60.88842239379883,17.0,0.0,0.0,1.0,0.0,687.0,4.0,0.017022802591323855,0.3529411852359772,137.0,0.0,0.0,-1.0,0
7600.0,36.0,10.16,245.81,5.0,10.0,0.0,51000.0,2.0,4.0,13.48,13.0,0.0,28247.0,42.6,25.0,0.0,0.0,6.0,0.0,697.0,4.0,0.1490196078431372,0.52,345.0,0.0,0.0,-1.0,0
8987.06640625,36.0,12.12,299.0143310546875,7.0,7.0,1.0,509559.46875,0.0,0.0,48.963453674316405,3.0,0.0,368025.78125,55.73678894042969,28.0,1.0,0.0,6.0,0.0,667.0,4.0,0.017636932730674737,0.10714285465933021,120.0,0.0,0.0,-1.0,0
18659.376953125,36.0,12.12,620.8279052734375,7.0,6.0,1.0,3554302.5,2.0,6.0,134.37802001953125,8.0,0.0,263906.0625,152.808056640625,21.0,1.0,0.0,5.0,0.0,747.0,4.0,0.00524978611204352,0.38095239670045916,162.0,0.0,0.0,-1.0,1
12000.0,36.0,11.14,393.67,6.0,0.0,1.0,65000.0,0.0,0.0,14.4,17.0,0.0,7806.0,84.8,28.0,1.0,0.0,0.0,0.0,702.0,4.0,0.1846153846153846,0.6071428571428571,132.0,0.0,0.0,-1.0,0
15825.0,36.0,6.62,485.89,1.0,2.0,1.0,49000.0,0.0,0.0,18.43,11.0,0.0,3530.0,8.1,17.0,0.0,0.0,0.0,0.0,782.0,4.0,0.3229591836734694,0.6470588235294118,150.0,0.0,0.0,-1.0,0
17600.0,60.0,12.12,392.58,7.0,3.0,0.0,85000.0,2.0,0.0,30.59,12.0,0.0,5603.0,27.2,35.0,1.0,0.0,8.0,0.0,767.0,4.0,0.2070588235294117,0.3428571428571428,236.0,0.0,0.0,-1.0,0
2400.0,36.0,16.29,84.73,13.0,1.0,1.0,23000.0,0.0,0.0,18.63,4.0,0.0,913.0,10.4,4.0,1.0,0.0,0.0,0.0,767.0,4.0,0.1043478260869565,1.0,41.0,0.0,0.0,-1.0,0
24925.0,60.0,16.29,609.98,13.0,10.0,1.0,56000.0,2.0,4.0,26.04,17.0,0.0,12814.0,48.2,46.0,1.0,0.0,0.0,0.0,697.0,4.0,0.4450892857142857,0.3695652173913043,329.0,0.0,0.0,-1.0,1
4171.99169921875,36.0,16.29,147.2732357788086,13.0,8.0,1.0,1616801.875,1.0,0.0,183.6607238769531,12.0,0.0,61600.73828125,22.437000274658203,20.0,1.0,0.0,4.0,0.0,697.0,4.0,0.0025803949151719796,0.6000000100869399,94.0,0.0,0.0,-1.0,1
9911.6953125,36.0,15.31,345.09788818359374,11.0,3.0,0.0,80309.515625,0.0,0.0,74.76899002075196,7.0,0.0,129483.3828125,75.49246368408203,13.0,0.0,0.0,1.0,0.0,682.0,4.0,0.12341869148341095,0.5384615659713745,78.0,0.0,0.0,-1.0,0
