length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,is_phishing
42,35,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,4,1,6,6,0,8,8,0,7.0,7.0,0.0,0,0,0,0,0,0,0,181,4202,0,0,1,0,1
126,61,1,3,4,0,1,0,0,1,2,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.3492063489999999,0.37704918,0,0,0,0,0,3,0,0,0,0,0,0,12,5,2,4,2,32,20,32,8.666666667000001,8.666666667000001,8.666666667000001,0,0,0,0,0,2,0,170,1656,2576752,0,1,0,1
63,7,0,3,2,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0.031746032,0.0,0,0,0,0,0,3,0,0,1,0,2,0,8,4,3,4,3,8,4,8,5.5,4.0,5.714285714,1,0,0,1,0,0,0,0,2344,13667,0,1,6,1
56,16,0,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,2,2,4,13,9,13,6.5,5.5,7.0,0,1,0,0,0,0,0,904,7131,12,0,1,7,0
46,23,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,3,3,3,16,16,5,6.4,9.5,4.333333333,1,0,0,0,0,0,0,301,1525,0,0,1,0,1
128,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.0859375,0.0,0,0,0,1,0,3,1,0,0,0,0,0,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,0,25,3993,5707171,0,1,0,1
115,29,0,2,2,0,0,0,0,0,1,0,0,10,0,1,0,0,0,0,0,0,0,0,1,0.095652174,0.2068965519999999,0,0,0,0,0,2,1,0,0,0,0,0,12,5,4,6,4,13,11,13,7.666666667,7.666666667,7.666666667,4,0,0,0,0,0,0,657,4090,0,0,1,4,1
33,21,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,2,0,4,3,2,3,2,7,7,2,4.25,5.0,2.0,0,0,0,0,0,0,0,325,2232,5487783,0,1,4,0
61,17,0,3,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0.06557377,0.235294118,0,0,0,0,1,3,0,0,0,0,2,0,9,0,2,2,3,11,11,8,4.777777778,6.5,4.285714286,0,0,0,0,0,0,0,146,-1,352415,0,1,2,1
29,11,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.034482759,0.0,0,0,1,0,0,3,0,0,0,0,3,0,4,0,1,8,1,8,8,3,3.75,8.0,2.333333333,0,0,0,0,0,0,0,340,755,0,0,1,0,1
48,39,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,6,6,0,28,28,0,17.0,17.0,0.0,1,0,0,0,0,0,0,248,5230,0,0,1,7,1
22,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,0,334,4049,488821,0,0,3,0
81,20,0,2,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,10,1,2,16,2,16,16,11,6.1,16.0,5.0,3,0,0,0,0,0,0,38,7267,0,0,1,1,1
50,12,0,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,3,3,3,3,8,4,8,4.571428571,3.5,5.0,0,0,0,0,0,0,0,508,6066,416,0,0,8,0
94,29,1,3,0,0,1,0,0,1,1,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.095744681,0.0,0,0,0,0,0,3,0,0,0,0,0,0,10,5,3,3,3,21,21,9,7.4,12.0,6.25,0,0,0,0,0,0,0,295,800,7399431,0,1,0,1
167,12,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.119760479,0.0,0,0,0,0,0,2,0,0,0,0,1,0,5,4,2,2,6,75,5,75,30.4,3.5,48.33333333,0,0,0,0,0,0,0,146,4967,0,0,1,1,1
36,20,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,3,0,4,3,3,3,3,12,12,4,5.5,7.5,3.5,0,0,0,0,0,0,0,92,1734,0,0,1,3,0
253,12,1,14,0,0,2,10,0,5,0,0,0,6,0,1,0,10,0,0,0,0,0,0,1,0.241106719,0.0,0,0,0,0,0,3,0,0,0,0,0,0,34,5,1,7,1,17,7,17,6.088235294,7.0,6.0606060610000005,2,0,0,0,1,0,0,99,3386,0,0,1,1,1
28,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,0,0,974,2678,1308664,0,0,4,0
23,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,0,0,23,2168,994840,0,0,2,0
29,22,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.1034482759999999,0.1363636359999999,0,0,0,0,1,2,0,0,1,0,1,0,2,0,8,8,0,9,9,0,8.5,8.5,0.0,0,1,0,0,0,0,0,374,7295,0,0,1,5,1
119,17,0,4,1,1,1,0,0,1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,15,2,2,14,2,15,14,15,6.333333333,14.0,5.785714286,4,0,0,0,0,0,0,139,4609,0,0,1,3,1
31,15,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,4,4,7,7,6,7,5.666666667,5.0,7.0,0,0,0,0,0,0,0,125,4623,0,0,0,3,1
28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,0,700,4412,771758,0,0,1,0
47,19,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,3,3,4,11,11,8,6.4,7.0,6.0,0,0,0,0,0,0,0,967,3416,2457973,0,0,4,0
54,16,0,3,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,8,4,2,3,2,8,8,8,4.5,5.5,4.166666667,0,0,0,0,0,0,0,258,5585,0,0,0,5,0
69,33,0,2,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,0.144927536,0.0,0,0,0,0,0,2,0,1,0,0,0,0,5,0,3,4,3,25,25,13,11.0,14.5,8.666666667000001,0,0,0,0,0,0,0,0,7240,0,0,1,1,1
57,23,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,6,1,3,4,3,14,14,12,6.833333333,9.0,5.75,0,0,0,0,0,0,0,364,1,0,0,1,0,1
31,23,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,3,3,3,0,15,15,0,9.0,9.0,0.0,0,0,0,0,0,0,0,285,1540,794756,0,0,1,0
67,15,0,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,1,0,0,3,0,6,1,2,8,2,15,8,15,8.0,8.0,8.0,3,0,0,0,0,0,1,0,-1,0,0,1,2,1
94,27,0,4,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,3,0,0,0,0,0,0,8,3,3,3,6,21,9,21,9.375,7.0,10.8,1,0,0,0,0,0,0,101,630,0,0,1,0,1
68,18,1,3,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0.176470588,0.0,0,0,0,0,0,3,0,0,0,0,0,0,11,2,1,6,1,8,7,8,4.272727273,6.5,3.777777778,1,0,0,0,0,0,0,246,5232,7552177,0,0,7,0
29,11,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,7,7,9,9,7,9,8.0,7.0,9.0,0,1,0,0,0,0,0,182,7489,63,0,0,10,0
49,26,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,4,9,4,10,10,9,8.0,9.5,6.5,0,0,0,0,0,0,0,211,2345,237648,0,0,2,0
28,13,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,2,3,2,5,5,2,3.0,4.0,2.0,0,0,0,0,0,0,0,1408,6993,8740,0,0,5,0
18,11,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,5,5,0,5,5,0,5.0,5.0,0.0,0,0,0,0,0,0,0,293,803,2778969,0,0,2,1
46,12,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,2,7,8,7,9,8,9,8.0,8.0,8.0,0,0,0,0,0,0,0,649,7386,1213116,0,0,5,0
101,11,0,1,7,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.04950495,0.0,0,0,0,0,0,1,0,0,0,0,0,0,11,1,5,7,5,12,7,12,7.090909091,7.0,7.1,0,0,0,0,0,0,0,493,3159,257467,0,0,4,0
19,12,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,5,5,0,5,5,0,5.0,5.0,0.0,0,0,0,0,0,0,0,87,3566,305533,0,0,3,0
51,21,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.058823529,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,4,4,5,12,12,8,7.0,8.0,6.333333333,0,0,0,0,0,0,0,1337,2316,0,0,1,0,1
66,16,0,2,0,0,0,0,0,0,4,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,2,2,2,10,9,10,5.875,5.5,6.0,0,1,0,0,0,0,0,905,7130,12,0,0,7,0
73,14,0,1,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,1,1,0,0,0,1,0,9,2,3,4,3,10,5,10,5.888888889,4.5,6.285714286,2,0,0,0,0,0,0,974,1582,0,0,1,3,1
26,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,0,1039,10648,428010,0,0,4,0
49,24,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,4,4,3,3,4,16,16,12,8.75,9.5,8.0,0,0,0,0,0,0,0,-1,-1,608816,0,0,5,0
34,26,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.058823529,0.076923077,0,0,0,0,0,3,0,0,0,0,1,0,4,3,2,2,0,11,11,0,4.75,4.75,0.0,0,0,0,0,0,0,0,321,6254,475107,1,1,2,1
128,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.140625,0.0,0,0,0,1,0,3,1,0,0,0,0,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,0,25,3993,5707171,0,1,0,1
37,28,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,3,3,3,0,12,12,0,7.666666667,7.666666667,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,2,0
22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,1,1,0,0,0,2,3,3,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,0,0,0,488,7912,3532336,0,0,2,0
35,13,0,3,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,5,3,3,3,3,6,6,5,4.2,4.5,4.0,0,0,0,0,0,0,0,121,3674,3192143,0,1,1,0
69,15,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,1,0,0,0,0,6,1,2,8,2,15,8,15,8.0,8.0,8.0,3,0,0,0,0,0,1,0,-1,0,0,1,2,1
47,39,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,8,8,0,26,26,0,17.0,17.0,0.0,0,1,0,0,0,0,0,372,7297,0,0,0,5,0
32,19,0,2,0,0,0,0,0,1,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,6,1,8,8,1,5.0,7.0,1.0,0,1,0,0,0,0,0,1049,5159,0,0,0,8,0
105,32,1,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.285714286,0.4375,0,0,0,0,1,3,1,0,0,0,0,0,8,1,2,9,2,20,17,20,10.75,13.0,10.0,0,0,0,0,1,2,0,208,522,377875,1,1,2,1
38,31,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,2,2,0,15,15,0,7.0,7.0,0.0,1,0,0,0,1,2,1,0,-1,77586,0,1,1,1
142,29,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.063380282,0.034482759,0,0,0,0,0,3,0,0,0,0,0,0,6,3,4,11,4,87,13,87,20.83333333,12.0,25.25,0,0,0,0,0,0,0,948,7087,18105,0,1,3,1
91,11,1,2,1,0,0,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.296703297,0.0,0,0,0,0,0,2,1,1,0,0,0,0,8,4,3,7,3,32,7,32,9.125,7.0,9.428571429,1,0,0,0,0,0,0,236,495,0,0,1,0,1
28,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,1,4,4,0,11,11,0,7.5,7.5,0.0,1,0,0,0,0,2,0,242,1950,341948,0,0,1,1
43,16,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,1,0,0,0,0,5,3,3,3,3,8,8,8,5.2,5.5,5.0,0,0,0,0,0,0,0,386,-1,248833,0,0,3,0
37,10,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,1,0,0,0,0,5,3,1,1,6,11,3,11,4.4,1.666666667,8.5,0,0,0,0,1,0,0,37,3251,421761,0,1,4,1
30,23,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.066666667,0.086956522,0,0,0,0,0,2,0,0,1,0,1,0,2,1,8,8,0,10,10,0,9.0,9.0,0.0,0,1,0,0,0,0,0,374,7295,0,0,1,5,1
20,11,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,3,3,0,3.0,3.0,0.0,0,0,0,0,0,0,0,0,6772,826847,0,0,6,0
59,17,0,2,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.13559322,0.0,0,0,0,0,0,2,0,0,0,0,1,0,8,4,3,3,3,9,9,7,5.125,6.0,4.833333333,2,0,0,0,0,0,0,2327,6074,453,0,0,6,0
41,12,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,3,3,3,10,5,10,5.4,4.0,6.333333333,1,0,0,0,0,2,1,0,-1,0,0,1,2,1
19,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,6,0,6,6,0,6.0,6.0,0.0,0,0,0,0,0,0,0,338,2219,2232292,0,0,4,0
92,36,0,2,1,0,0,0,0,0,3,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.086956522,0.0,0,0,0,0,0,2,1,0,0,0,0,0,8,3,6,7,6,15,15,13,9.125,10.0,8.6,0,0,0,0,0,0,0,568,3815,0,0,1,2,0
109,28,0,7,0,0,1,0,0,0,1,0,0,7,0,1,0,0,0,0,2,1,0,0,1,0.0366972479999999,0.0,0,0,0,0,0,3,0,0,0,0,1,0,13,6,2,3,2,17,17,13,6.384615385,10.0,5.727272727000001,1,0,0,0,0,0,0,269,3018,2156460,0,1,3,1
85,18,1,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.388235294,0.0,0,0,0,0,0,3,0,1,0,0,0,0,6,6,3,3,3,50,5,50,11.66666667,4.333333333,19.0,0,0,0,0,0,2,0,290,-1,0,0,1,0,1
62,13,0,2,0,0,1,2,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.129032258,0.0,0,0,0,0,0,2,0,0,0,0,0,0,9,1,1,9,1,9,9,9,4.777777778,9.0,4.25,1,0,0,0,0,0,0,190,-1,5025731,0,0,3,0
128,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.125,0.0,0,0,0,1,0,3,1,0,0,0,1,0,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,0,14,4003,5816617,0,1,0,1
45,14,0,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,1,1,0,2,0,7,5,2,2,3,8,3,8,4.0,2.666666667,5.0,0,0,0,0,0,0,0,197,5622,49888,0,1,5,0
162,15,1,6,1,0,1,3,0,2,3,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.265432099,0.0,0,0,0,0,0,3,0,0,0,0,0,0,16,5,1,11,1,30,11,30,8.375,11.0,8.2,1,0,0,0,0,0,0,190,-2,696261,0,1,3,1
25,17,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,3,3,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,0,0,0,152,4231,0,0,0,2,0
31,14,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,1,0,0,0,0,4,0,3,4,3,5,5,5,4.25,4.5,4.0,1,0,0,0,0,0,0,259,1566,8134006,0,1,2,1
52,18,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,2,3,2,13,10,13,7.2,6.5,7.666666667,0,0,0,0,0,0,0,982,5226,137,0,0,8,0
57,28,0,3,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,8,4,2,3,2,10,10,7,4.875,5.5,4.25,2,0,0,0,0,0,0,0,-1,0,0,1,0,1
25,13,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,2,10,2,10,10,2,6.0,10.0,2.0,0,0,0,0,0,0,0,0,7302,113019,0,0,6,0
77,8,0,2,2,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0.0389610389999999,0.0,0,0,0,0,0,2,0,0,0,0,1,0,10,1,2,5,2,9,5,9,5.7,5.0,5.777777778,3,0,0,0,0,0,0,53,4726,0,0,1,1,1
47,11,0,2,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,2,8,2,8,8,7,4.428571429,8.0,3.833333333,0,0,0,0,0,0,0,313,1877,0,0,1,0,1
34,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,17,17,0,10.0,10.0,0.0,0,0,0,0,0,0,0,8,7296,0,0,0,3,0
19,10,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,1,0,0,1,0,2,3,3,3,0,3,3,0,3.0,3.0,0.0,0,0,0,0,0,0,1,205,5274,3139767,0,0,3,0
82,16,0,2,0,0,1,0,0,1,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.06097561,0.0,0,0,0,0,0,2,0,0,0,0,1,0,9,1,1,5,1,22,6,22,6.888888889,5.5,7.285714286,1,1,0,0,0,0,0,2975,8347,1,0,1,10,1
40,10,0,1,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,5,7,5,8,7,8,6.5,7.0,6.333333333,0,0,0,0,0,0,0,0,2140,308772,0,1,7,1
25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,0,0,141,1320,0,0,0,2,0
27,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,2,5,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,0,17,2539,45196,0,0,4,0
82,12,0,1,7,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.097560976,0.0,0,0,0,0,0,1,0,0,0,0,1,0,12,3,2,8,2,10,8,10,4.916666667,8.0,4.6363636360000005,0,0,0,0,0,0,0,322,5887,10549,0,0,6,0
77,23,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.298701299,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,3,2,19,2,32,19,32,15.75,19.0,14.66666667,0,0,0,0,0,0,0,76,5767,0,0,1,2,1
180,12,1,6,2,0,1,3,0,2,3,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.238888889,0.0,0,0,0,0,0,3,1,0,0,0,0,0,19,4,1,8,1,30,8,30,7.842105263,8.0,7.833333333,4,0,0,0,0,0,0,252,-1,0,0,1,1,1
97,11,1,1,0,0,1,3,0,4,2,0,0,3,0,1,0,3,0,0,0,0,0,0,1,0.298969072,0.0,0,0,0,0,0,1,0,0,0,0,1,0,11,7,2,7,2,23,7,23,6.818181817999999,7.0,6.8,0,0,0,0,0,0,0,334,1492,0,0,0,1,1
17,10,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,7,7,0,7,7,0,7.0,7.0,0.0,0,0,0,0,0,0,0,0,5532,0,0,0,2,0
72,16,0,2,5,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,0,0,0,0.069444444,0.0,0,0,1,0,0,2,0,0,0,0,0,0,10,3,2,3,2,8,8,7,5.0,5.5,4.875,0,0,0,0,0,0,0,203,3814,236842,0,0,5,0
27,18,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,0,2451,8505,564998,0,0,5,0
83,11,1,1,11,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.156626506,0.0,0,0,0,0,0,1,0,0,0,0,1,0,13,1,2,7,2,10,7,10,4.615384615,7.0,4.416666667,0,0,0,0,0,0,0,343,6597,0,0,0,7,0
31,22,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,19,19,0,19,19,0,19.0,19.0,0.0,0,0,0,0,0,0,1,0,-1,32580,0,0,2,0
29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,0,1575,-1,5328535,0,0,4,0
74,12,0,3,4,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,12,0,2,4,2,8,4,8,4.416666667,4.0,4.5,4,0,0,0,0,0,0,340,1120,0,0,1,2,1
